apiVersions,capabilities,capacity,costs,family,kind,locationInfo,locations,InstanceType,resourceType,restrictions,size,tier,Region,Price,AcceleratorName,AcceleratorCount
,"[{'name': 'MaxResourceVolumeMB', 'value': '65536'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardFFamily,,"[{'location': 'centralus', 'zoneDetails': [], 'zones': ['1', '3', '2']}]",['centralus'],Standard_F4,virtualMachines,[],F4,Standard,centralus,0.219,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '65536'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardFFamily,,"[{'location': 'eastus', 'zoneDetails': [], 'zones': ['3', '1', '2']}]",['eastus'],Standard_F4,virtualMachines,[],F4,Standard,eastus,0.199,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '65536'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardFFamily,,"[{'location': 'eastus2', 'zoneDetails': [], 'zones': ['1', '2', '3']}]",['eastus2'],Standard_F4,virtualMachines,[],F4,Standard,eastus2,0.199,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '65536'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardFFamily,,"[{'location': 'northcentralus', 'zoneDetails': [], 'zones': []}]",['northcentralus'],Standard_F4,virtualMachines,[],F4,Standard,northcentralus,0.199,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '65536'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardFFamily,,"[{'location': 'southcentralus', 'zoneDetails': [], 'zones': ['2', '1', '3']}]",['southcentralus'],Standard_F4,virtualMachines,[],F4,Standard,southcentralus,0.219,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '65536'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardFFamily,,"[{'location': 'westcentralus', 'zoneDetails': [], 'zones': []}]",['westcentralus'],Standard_F4,virtualMachines,[],F4,Standard,westcentralus,0.219,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '65536'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardFFamily,,"[{'location': 'westus', 'zoneDetails': [], 'zones': []}]",['westus'],Standard_F4,virtualMachines,[],F4,Standard,westus,0.249,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '65536'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '8'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardFFamily,,"[{'location': 'westus2', 'zoneDetails': [], 'zones': ['1', '3', '2']}]",['westus2'],Standard_F4,virtualMachines,[],F4,Standard,westus2,0.199,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '393216'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '48'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '96'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '48'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '96000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '805306368'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '805306368'}, {'name': 'CachedDiskBytes', 'value': '824633720832'}, {'name': 'UncachedDiskIOPS', 'value': '76800'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardFSv2Family,,"[{'location': 'centralus', 'zoneDetails': [{'Name': ['1', '2', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['1', '2', '3']}]",['centralus'],Standard_F48s_v2,virtualMachines,[],F48s_v2,Standard,centralus,2.448,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '393216'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '48'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '96'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '48'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '96000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '805306368'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '805306368'}, {'name': 'CachedDiskBytes', 'value': '824633720832'}, {'name': 'UncachedDiskIOPS', 'value': '76800'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardFSv2Family,,"[{'location': 'eastus', 'zoneDetails': [{'Name': ['2', '1', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['2', '1', '3']}]",['eastus'],Standard_F48s_v2,virtualMachines,[],F48s_v2,Standard,eastus,2.03,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '393216'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '48'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '96'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '48'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '96000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '805306368'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '805306368'}, {'name': 'CachedDiskBytes', 'value': '824633720832'}, {'name': 'UncachedDiskIOPS', 'value': '76800'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardFSv2Family,,"[{'location': 'eastus2', 'zoneDetails': [{'Name': ['2', '1', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['2', '1', '3']}]",['eastus2'],Standard_F48s_v2,virtualMachines,[],F48s_v2,Standard,eastus2,2.03,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '393216'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '48'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '96'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '48'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '96000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '805306368'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '805306368'}, {'name': 'CachedDiskBytes', 'value': '824633720832'}, {'name': 'UncachedDiskIOPS', 'value': '76800'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'northcentralus', 'zoneDetails': [], 'zones': []}]",['northcentralus'],Standard_F48s_v2,virtualMachines,[],F48s_v2,Standard,northcentralus,2.04,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '393216'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '48'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '96'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '48'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '96000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '805306368'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '805306368'}, {'name': 'CachedDiskBytes', 'value': '824633720832'}, {'name': 'UncachedDiskIOPS', 'value': '76800'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'southcentralus', 'zoneDetails': [{'Name': ['3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['3', '1', '2']}]",['southcentralus'],Standard_F48s_v2,virtualMachines,[],F48s_v2,Standard,southcentralus,2.448,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '393216'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '48'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '96'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '48'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '96000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '805306368'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '805306368'}, {'name': 'CachedDiskBytes', 'value': '824633720832'}, {'name': 'UncachedDiskIOPS', 'value': '76800'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'westus', 'zoneDetails': [], 'zones': []}]",['westus'],Standard_F48s_v2,virtualMachines,[],F48s_v2,Standard,westus,2.544,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '393216'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '48'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '96'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '48'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '96000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '805306368'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '805306368'}, {'name': 'CachedDiskBytes', 'value': '824633720832'}, {'name': 'UncachedDiskIOPS', 'value': '76800'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '1153433600'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardFSv2Family,,"[{'location': 'westus2', 'zoneDetails': [{'Name': ['1', '3', '2'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['1', '3', '2']}]",['westus2'],Standard_F48s_v2,virtualMachines,[],F48s_v2,Standard,westus2,2.03,,
